source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,55,31.35,313.5,12.343,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,60,31.57,315.7,12.429,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,65,31.79,317.9,12.516,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,70,32.03,320.3,12.61,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,75,32.29,322.9,12.713,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,80,32.59,325.9,12.831,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,85,32.93,329.3,12.965,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,90,33.37,333.7,13.138,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,95,34.02,340.2,13.394,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,97,34.44,344.4,13.559,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,98,34.74,347.4,13.677,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,female,2208,percentile,99,35.21,352.1,13.862,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,mean,,34.08,340.8,13.417,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,std_dev,,1.72,17.2,0.677,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,max,,41.5,415.0,16.339,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,min,,27.1,271.0,10.669,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,1,30.23,302.3,11.902,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,2,30.66,306.6,12.071,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,3,30.94,309.4,12.181,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,5,31.32,313.2,12.331,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,10,31.91,319.1,12.563,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,15,32.31,323.1,12.72,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,20,32.63,326.3,12.846,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,25,32.91,329.1,12.957,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,30,33.16,331.6,13.055,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,35,33.4,334.0,13.15,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,40,33.62,336.2,13.236,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,45,33.83,338.3,13.319,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,50,34.05,340.5,13.406,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,55,34.27,342.7,13.492,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,60,34.49,344.9,13.579,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,65,34.72,347.2,13.669,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,70,34.96,349.6,13.764,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,75,35.22,352.2,13.866,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,80,35.52,355.2,13.984,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,85,35.86,358.6,14.118,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,90,36.3,363.0,14.291,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,95,36.95,369.5,14.547,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,97,37.38,373.8,14.717,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,98,37.69,376.9,14.839,
Anthropometric Detailed Data Tables (ANSUR 1988),35,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Upper Arm Length,upper_arm,US Military Personnel,USA,male,1774,percentile,99,38.18,381.8,15.031,
Anthropometric Detailed Data Tables (ANSUR 1988),47,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Wrist-Center of Grip Length,hand,US Military Personnel,USA,female,2208,mean,,6.63,66.3,2.61,
Anthropometric Detailed Data Tables (ANSUR 1988),47,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Wrist-Center of Grip Length,hand,US Military Personnel,USA,female,2208,std_dev,,0.49,4.9,0.193,
Anthropometric Detailed Data Tables (ANSUR 1988),47,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Wrist-Center of Grip Length,hand,US Military Personnel,USA,female,2208,max,,8.3,83.0,3.268,
